,team,season,wins,losses,ties,games_played,winning_pct,index
3610,UCLA,2003,6,7,0,13,0.46153846153846156,3610
3611,UCLA,2004,6,6,0,12,0.5,3611
3612,UCLA,2005,10,2,0,12,0.8333333333333334,3612
3613,UCLA,2006,7,7,0,14,0.5,3613
3614,UCLA,2007,6,7,0,13,0.46153846153846156,3614
3615,UCLA,2008,4,8,0,12,0.3333333333333333,3615
3616,UCLA,2009,7,6,0,13,0.5384615384615384,3616
3617,UCLA,2010,4,8,0,12,0.3333333333333333,3617
3618,UCLA,2011,6,8,0,14,0.42857142857142855,3618
3619,UCLA,2012,9,5,0,14,0.6428571428571429,3619
3620,UCLA,2013,10,3,0,13,0.7692307692307693,3620
3621,UCLA,2014,10,3,0,13,0.7692307692307693,3621
3622,UCLA,2015,8,5,0,13,0.6153846153846154,3622
3623,UCLA,2016,4,8,0,12,0.3333333333333333,3623
3624,UCLA,2017,6,7,0,13,0.46153846153846156,3624
3625,UCLA,2018,3,9,0,12,0.25,3625
3626,UCLA,2019,4,8,0,12,0.3333333333333333,3626
3627,UCLA,2020,3,4,0,7,0.42857142857142855,3627
3628,UCLA,2021,8,4,0,12,0.6666666666666666,3628
3629,UCLA,2022,9,4,0,13,0.6923076923076923,3629
3630,UCLA,2023,8,5,0,13,0.6153846153846154,3630
3631,Utah,1990,4,7,0,11,0.36363636363636365,3631
3632,Utah,1991,7,5,0,12,0.5833333333333334,3632
3633,Utah,1992,6,5,0,11,0.5454545454545454,3633
3634,Utah,1993,7,5,0,12,0.5833333333333334,3634
3635,Utah,1994,9,2,0,11,0.8181818181818182,3635
3636,Utah,1995,7,4,0,11,0.6363636363636364,3636
3637,Utah,1996,8,3,0,11,0.7272727272727273,3637
3638,Utah,1997,6,5,0,11,0.5454545454545454,3638
3639,Utah,1998,7,4,0,11,0.6363636363636364,3639
3640,Utah,1999,8,3,0,11,0.7272727272727273,3640
3641,Utah,2000,4,7,0,11,0.36363636363636365,3641
3642,Utah,2001,7,4,0,11,0.6363636363636364,3642
3643,Utah,2002,5,6,0,11,0.45454545454545453,3643
3644,Utah,2003,10,2,0,12,0.8333333333333334,3644
3645,Utah,2004,12,0,0,12,1.0,3645
3646,Utah,2005,7,5,0,12,0.5833333333333334,3646
3647,Utah,2006,8,5,0,13,0.6153846153846154,3647
3648,Utah,2007,9,4,0,13,0.6923076923076923,3648
3649,Utah,2008,13,0,0,13,1.0,3649
3650,Utah,2009,10,3,0,13,0.7692307692307693,3650
3651,Utah,2010,10,3,0,13,0.7692307692307693,3651
3652,Utah,2011,8,5,0,13,0.6153846153846154,3652
3653,Utah,2012,5,7,0,12,0.4166666666666667,3653
3654,Utah,2013,5,7,0,12,0.4166666666666667,3654
3655,Utah,2014,9,4,0,13,0.6923076923076923,3655
3656,Utah,2015,10,3,0,13,0.7692307692307693,3656
3657,Utah,2016,9,4,0,13,0.6923076923076923,3657
3658,Utah,2017,7,6,0,13,0.5384615384615384,3658
3659,Utah,2018,9,5,0,14,0.6428571428571429,3659
3660,Utah,2019,11,3,0,14,0.7857142857142857,3660
3661,Utah,2020,3,2,0,5,0.6,3661
3662,Utah,2021,10,4,0,14,0.7142857142857143,3662
3663,Utah,2022,10,4,0,14,0.7142857142857143,3663
3664,Utah,2023,8,5,0,13,0.6153846153846154,3664
3665,Utah State,1990,5,5,1,11,0.5,3665
3666,Utah State,1991,5,6,0,11,0.45454545454545453,3666
3667,Utah State,1992,5,6,0,11,0.45454545454545453,3667
3668,Utah State,1993,6,5,0,11,0.5454545454545454,3668
3669,Utah State,1994,3,8,0,11,0.2727272727272727,3669
3670,Utah State,1995,4,7,0,11,0.36363636363636365,3670
3671,Utah State,1996,6,5,0,11,0.5454545454545454,3671
3672,Utah State,1997,6,5,0,11,0.5454545454545454,3672
3673,Utah State,1998,3,8,0,11,0.2727272727272727,3673
3674,Utah State,1999,4,7,0,11,0.36363636363636365,3674
3675,Utah State,2000,5,6,0,11,0.45454545454545453,3675
3676,Utah State,2001,4,7,0,11,0.36363636363636365,3676
3677,Utah State,2002,4,7,0,11,0.36363636363636365,3677
3678,Utah State,2003,3,9,0,12,0.25,3678
3679,Utah State,2004,3,8,0,11,0.2727272727272727,3679
3680,Utah State,2005,3,8,0,11,0.2727272727272727,3680
3681,Utah State,2006,1,11,0,12,0.08333333333333333,3681
3682,Utah State,2007,2,10,0,12,0.16666666666666666,3682
3683,Utah State,2008,3,9,0,12,0.25,3683
3684,Utah State,2009,4,8,0,12,0.3333333333333333,3684
3685,Utah State,2010,4,8,0,12,0.3333333333333333,3685
3686,Utah State,2011,7,6,0,13,0.5384615384615384,3686
3687,Utah State,2012,11,2,0,13,0.8461538461538461,3687
3688,Utah State,2013,9,5,0,14,0.6428571428571429,3688
3689,Utah State,2014,10,4,0,14,0.7142857142857143,3689
3690,Utah State,2015,6,7,0,13,0.46153846153846156,3690
3691,Utah State,2016,3,9,0,12,0.25,3691
3692,Utah State,2017,6,7,0,13,0.46153846153846156,3692
3693,Utah State,2018,11,2,0,13,0.8461538461538461,3693
3694,Utah State,2019,7,6,0,13,0.5384615384615384,3694
3695,Utah State,2020,1,5,0,6,0.16666666666666666,3695
3696,Utah State,2021,11,3,0,14,0.7857142857142857,3696
3697,Utah State,2022,6,7,0,13,0.46153846153846156,3697
3698,Utah State,2023,6,7,0,13,0.46153846153846156,3698
3699,Vanderbilt,1990,1,10,0,11,0.09090909090909091,3699
3700,Vanderbilt,1991,5,6,0,11,0.45454545454545453,3700
3701,Vanderbilt,1992,4,7,0,11,0.36363636363636365,3701
3702,Vanderbilt,1993,4,7,0,11,0.36363636363636365,3702
3703,Vanderbilt,1994,5,6,0,11,0.45454545454545453,3703
3704,Vanderbilt,1995,2,9,0,11,0.18181818181818182,3704
3705,Vanderbilt,1996,2,9,0,11,0.18181818181818182,3705
3706,Vanderbilt,1997,3,8,0,11,0.2727272727272727,3706
3707,Vanderbilt,1998,2,9,0,11,0.18181818181818182,3707
3708,Vanderbilt,1999,5,6,0,11,0.45454545454545453,3708
3709,Vanderbilt,2000,3,8,0,11,0.2727272727272727,3709
3710,Vanderbilt,2001,2,9,0,11,0.18181818181818182,3710
3711,Vanderbilt,2002,2,10,0,12,0.16666666666666666,3711
3712,Vanderbilt,2003,2,10,0,12,0.16666666666666666,3712
3713,Vanderbilt,2004,2,9,0,11,0.18181818181818182,3713
3714,Vanderbilt,2005,5,6,0,11,0.45454545454545453,3714
3715,Vanderbilt,2006,4,8,0,12,0.3333333333333333,3715
3716,Vanderbilt,2007,5,7,0,12,0.4166666666666667,3716
3717,Vanderbilt,2008,7,6,0,13,0.5384615384615384,3717
3718,Vanderbilt,2009,2,10,0,12,0.16666666666666666,3718
3719,Vanderbilt,2010,2,10,0,12,0.16666666666666666,3719
3720,Vanderbilt,2011,6,7,0,13,0.46153846153846156,3720
3721,Vanderbilt,2012,9,4,0,13,0.6923076923076923,3721
3722,Vanderbilt,2013,9,4,0,13,0.6923076923076923,3722
3723,Vanderbilt,2014,3,9,0,12,0.25,3723
3724,Vanderbilt,2015,4,8,0,12,0.3333333333333333,3724
3725,Vanderbilt,2016,6,7,0,13,0.46153846153846156,3725
3726,Vanderbilt,2017,5,7,0,12,0.4166666666666667,3726
3727,Vanderbilt,2018,6,7,0,13,0.46153846153846156,3727
3728,Vanderbilt,2019,3,9,0,12,0.25,3728
3729,Vanderbilt,2020,0,9,0,9,0.0,3729
3730,Vanderbilt,2021,2,10,0,12,0.16666666666666666,3730
3731,Vanderbilt,2022,5,7,0,12,0.4166666666666667,3731
3732,Vanderbilt,2023,2,10,0,12,0.16666666666666666,3732
3733,Virginia,1990,8,3,0,11,0.7272727272727273,3733
3734,Virginia,1991,8,2,1,11,0.7727272727272727,3734
3735,Virginia,1992,7,4,0,11,0.6363636363636364,3735
3736,Virginia,1993,7,4,0,11,0.6363636363636364,3736
3737,Virginia,1994,8,3,0,11,0.7272727272727273,3737
3738,Virginia,1995,8,4,0,12,0.6666666666666666,3738
3739,Virginia,1996,7,4,0,11,0.6363636363636364,3739
3740,Virginia,1997,7,4,0,11,0.6363636363636364,3740
3741,Virginia,1998,9,2,0,11,0.8181818181818182,3741
3742,Virginia,1999,7,4,0,11,0.6363636363636364,3742
3743,Virginia,2000,6,5,0,11,0.5454545454545454,3743
3744,Virginia,2001,5,7,0,12,0.4166666666666667,3744
3745,Virginia,2002,9,5,0,14,0.6428571428571429,3745
3746,Virginia,2003,8,5,0,13,0.6153846153846154,3746
3747,Virginia,2004,8,4,0,12,0.6666666666666666,3747
3748,Virginia,2005,7,5,0,12,0.5833333333333334,3748
3749,Virginia,2006,5,7,0,12,0.4166666666666667,3749
3750,Virginia,2007,9,4,0,13,0.6923076923076923,3750
3751,Virginia,2008,5,7,0,12,0.4166666666666667,3751
3752,Virginia,2009,3,9,0,12,0.25,3752
3753,Virginia,2010,4,8,0,12,0.3333333333333333,3753
3754,Virginia,2011,8,5,0,13,0.6153846153846154,3754
3755,Virginia,2012,4,8,0,12,0.3333333333333333,3755
3756,Virginia,2013,2,10,0,12,0.16666666666666666,3756
3757,Virginia,2014,5,7,0,12,0.4166666666666667,3757
3758,Virginia,2015,4,8,0,12,0.3333333333333333,3758
3759,Virginia,2016,2,10,0,12,0.16666666666666666,3759
3760,Virginia,2017,6,7,0,13,0.46153846153846156,3760
3761,Virginia,2018,8,5,0,13,0.6153846153846154,3761
3762,Virginia,2019,9,5,0,14,0.6428571428571429,3762
3763,Virginia,2020,5,5,0,10,0.5,3763
3764,Virginia,2021,6,6,0,12,0.5,3764
3765,Virginia,2022,3,7,0,10,0.3,3765
3766,Virginia,2023,3,9,0,12,0.25,3766
3767,Virginia Tech,1990,6,5,0,11,0.5454545454545454,3767
3768,Virginia Tech,1991,5,6,0,11,0.45454545454545453,3768
3769,Virginia Tech,1992,2,8,1,11,0.22727272727272727,3769
3770,Virginia Tech,1993,8,3,0,11,0.7272727272727273,3770
3771,Virginia Tech,1994,8,3,0,11,0.7272727272727273,3771
3772,Virginia Tech,1995,9,2,0,11,0.8181818181818182,3772
3773,Virginia Tech,1996,10,1,0,11,0.9090909090909091,3773
3774,Virginia Tech,1997,7,4,0,11,0.6363636363636364,3774
3775,Virginia Tech,1998,8,3,0,11,0.7272727272727273,3775
3776,Virginia Tech,1999,11,0,0,11,1.0,3776
3777,Virginia Tech,2000,10,1,0,11,0.9090909090909091,3777
3778,Virginia Tech,2001,8,3,0,11,0.7272727272727273,3778
3779,Virginia Tech,2002,10,4,0,14,0.7142857142857143,3779
3780,Virginia Tech,2003,8,5,0,13,0.6153846153846154,3780
3781,Virginia Tech,2004,10,3,0,13,0.7692307692307693,3781
3782,Virginia Tech,2005,11,2,0,13,0.8461538461538461,3782
3783,Virginia Tech,2006,10,3,0,13,0.7692307692307693,3783
3784,Virginia Tech,2007,11,3,0,14,0.7857142857142857,3784
3785,Virginia Tech,2008,10,4,0,14,0.7142857142857143,3785
3786,Virginia Tech,2009,10,3,0,13,0.7692307692307693,3786
3787,Virginia Tech,2010,11,3,0,14,0.7857142857142857,3787
3788,Virginia Tech,2011,11,3,0,14,0.7857142857142857,3788
3789,Virginia Tech,2012,7,6,0,13,0.5384615384615384,3789
3790,Virginia Tech,2013,8,5,0,13,0.6153846153846154,3790
3791,Virginia Tech,2014,7,6,0,13,0.5384615384615384,3791
3792,Virginia Tech,2015,7,6,0,13,0.5384615384615384,3792
3793,Virginia Tech,2016,10,4,0,14,0.7142857142857143,3793
3794,Virginia Tech,2017,9,4,0,13,0.6923076923076923,3794
3795,Virginia Tech,2018,6,7,0,13,0.46153846153846156,3795
3796,Virginia Tech,2019,8,5,0,13,0.6153846153846154,3796
3797,Virginia Tech,2020,5,6,0,11,0.45454545454545453,3797
3798,Virginia Tech,2021,6,7,0,13,0.46153846153846156,3798
3799,Virginia Tech,2022,3,8,0,11,0.2727272727272727,3799
3800,Virginia Tech,2023,7,6,0,13,0.5384615384615384,3800
3801,Wake Forest,1990,3,8,0,11,0.2727272727272727,3801
3802,Wake Forest,1991,3,8,0,11,0.2727272727272727,3802
3803,Wake Forest,1992,7,4,0,11,0.6363636363636364,3803
3804,Wake Forest,1993,2,9,0,11,0.18181818181818182,3804
3805,Wake Forest,1994,3,8,0,11,0.2727272727272727,3805
3806,Wake Forest,1995,1,10,0,11,0.09090909090909091,3806
3807,Wake Forest,1996,3,8,0,11,0.2727272727272727,3807
3808,Wake Forest,1997,5,6,0,11,0.45454545454545453,3808
3809,Wake Forest,1998,3,8,0,11,0.2727272727272727,3809
3810,Wake Forest,1999,6,5,0,11,0.5454545454545454,3810
3811,Wake Forest,2000,2,9,0,11,0.18181818181818182,3811
3812,Wake Forest,2001,6,5,0,11,0.5454545454545454,3812
3813,Wake Forest,2002,7,6,0,13,0.5384615384615384,3813
3814,Wake Forest,2003,5,7,0,12,0.4166666666666667,3814
3815,Wake Forest,2004,4,7,0,11,0.36363636363636365,3815
3816,Wake Forest,2005,4,7,0,11,0.36363636363636365,3816
3817,Wake Forest,2006,11,3,0,14,0.7857142857142857,3817
3818,Wake Forest,2007,9,4,0,13,0.6923076923076923,3818
3819,Wake Forest,2008,8,5,0,13,0.6153846153846154,3819
3820,Wake Forest,2009,5,7,0,12,0.4166666666666667,3820
3821,Wake Forest,2010,3,9,0,12,0.25,3821
3822,Wake Forest,2011,6,7,0,13,0.46153846153846156,3822
3823,Wake Forest,2012,5,7,0,12,0.4166666666666667,3823
3824,Wake Forest,2013,4,8,0,12,0.3333333333333333,3824
3825,Wake Forest,2014,3,9,0,12,0.25,3825
3826,Wake Forest,2015,3,9,0,12,0.25,3826
3827,Wake Forest,2016,7,6,0,13,0.5384615384615384,3827
3828,Wake Forest,2017,8,5,0,13,0.6153846153846154,3828
3829,Wake Forest,2018,7,6,0,13,0.5384615384615384,3829
3830,Wake Forest,2019,8,5,0,13,0.6153846153846154,3830
3831,Wake Forest,2020,4,5,0,9,0.4444444444444444,3831
3832,Wake Forest,2021,11,3,0,14,0.7857142857142857,3832
3833,Wake Forest,2022,8,5,0,13,0.6153846153846154,3833
3834,Wake Forest,2023,4,8,0,12,0.3333333333333333,3834
3835,Washington,1990,9,2,0,11,0.8181818181818182,3835
3836,Washington,1991,11,0,0,11,1.0,3836
3837,Washington,1992,9,2,0,11,0.8181818181818182,3837
3838,Washington,1993,7,4,0,11,0.6363636363636364,3838
3839,Washington,1994,7,4,0,11,0.6363636363636364,3839
3840,Washington,1995,7,3,1,11,0.6818181818181818,3840
3841,Washington,1996,9,2,0,11,0.8181818181818182,3841
3842,Washington,1997,7,4,0,11,0.6363636363636364,3842
3843,Washington,1998,6,5,0,11,0.5454545454545454,3843
3844,Washington,1999,7,4,0,11,0.6363636363636364,3844
3845,Washington,2000,10,1,0,11,0.9090909090909091,3845
3846,Washington,2001,8,3,0,11,0.7272727272727273,3846
3847,Washington,2002,7,6,0,13,0.5384615384615384,3847
3848,Washington,2003,6,6,0,12,0.5,3848
3849,Washington,2004,1,10,0,11,0.09090909090909091,3849
3850,Washington,2005,2,9,0,11,0.18181818181818182,3850
3851,Washington,2006,5,7,0,12,0.4166666666666667,3851
3852,Washington,2007,4,9,0,13,0.3076923076923077,3852
3853,Washington,2008,0,12,0,12,0.0,3853
3854,Washington,2009,5,7,0,12,0.4166666666666667,3854
3855,Washington,2010,7,6,0,13,0.5384615384615384,3855
3856,Washington,2011,7,6,0,13,0.5384615384615384,3856
3857,Washington,2012,7,6,0,13,0.5384615384615384,3857
3858,Washington,2013,9,4,0,13,0.6923076923076923,3858
3859,Washington,2014,8,6,0,14,0.5714285714285714,3859
3860,Washington,2015,7,6,0,13,0.5384615384615384,3860
3861,Washington,2016,12,2,0,14,0.8571428571428571,3861
3862,Washington,2017,10,3,0,13,0.7692307692307693,3862
3863,Washington,2018,10,4,0,14,0.7142857142857143,3863
3864,Washington,2019,8,5,0,13,0.6153846153846154,3864
3865,Washington,2021,4,8,0,12,0.3333333333333333,3865
3866,Washington,2022,11,2,0,13,0.8461538461538461,3866
3867,Washington,2023,14,1,0,15,0.9333333333333333,3867
3868,Washington State,1990,3,8,0,11,0.2727272727272727,3868
3869,Washington State,1991,4,7,0,11,0.36363636363636365,3869
3870,Washington State,1992,8,3,0,11,0.7272727272727273,3870
3871,Washington State,1993,5,6,0,11,0.45454545454545453,3871
3872,Washington State,1994,7,4,0,11,0.6363636363636364,3872
3873,Washington State,1995,3,8,0,11,0.2727272727272727,3873
3874,Washington State,1996,5,6,0,11,0.45454545454545453,3874
3875,Washington State,1997,10,1,0,11,0.9090909090909091,3875
3876,Washington State,1998,3,8,0,11,0.2727272727272727,3876
3877,Washington State,1999,3,9,0,12,0.25,3877
3878,Washington State,2000,4,7,0,11,0.36363636363636365,3878
3879,Washington State,2001,9,2,0,11,0.8181818181818182,3879
3880,Washington State,2002,10,3,0,13,0.7692307692307693,3880
3881,Washington State,2003,10,3,0,13,0.7692307692307693,3881
3882,Washington State,2004,5,6,0,11,0.45454545454545453,3882
3883,Washington State,2005,4,7,0,11,0.36363636363636365,3883
3884,Washington State,2006,6,6,0,12,0.5,3884
3885,Washington State,2007,5,7,0,12,0.4166666666666667,3885
3886,Washington State,2008,2,11,0,13,0.15384615384615385,3886
3887,Washington State,2009,1,11,0,12,0.08333333333333333,3887
3888,Washington State,2010,2,10,0,12,0.16666666666666666,3888
3889,Washington State,2011,4,8,0,12,0.3333333333333333,3889
3890,Washington State,2012,3,9,0,12,0.25,3890
3891,Washington State,2013,6,7,0,13,0.46153846153846156,3891
3892,Washington State,2014,3,9,0,12,0.25,3892
3893,Washington State,2015,9,4,0,13,0.6923076923076923,3893
3894,Washington State,2016,8,5,0,13,0.6153846153846154,3894
3895,Washington State,2017,9,4,0,13,0.6923076923076923,3895
3896,Washington State,2018,11,2,0,13,0.8461538461538461,3896
3897,Washington State,2019,6,7,0,13,0.46153846153846156,3897
3898,Washington State,2021,7,6,0,13,0.5384615384615384,3898
3899,Washington State,2022,7,6,0,13,0.5384615384615384,3899
3900,Washington State,2023,5,7,0,12,0.4166666666666667,3900
3901,West Virginia,1990,4,7,0,11,0.36363636363636365,3901
3902,West Virginia,1991,6,5,0,11,0.5454545454545454,3902
3903,West Virginia,1992,5,4,2,11,0.5454545454545454,3903
3904,West Virginia,1993,11,0,0,11,1.0,3904
3905,West Virginia,1994,7,5,0,12,0.5833333333333334,3905
3906,West Virginia,1995,5,6,0,11,0.45454545454545453,3906
3907,West Virginia,1996,8,3,0,11,0.7272727272727273,3907
3908,West Virginia,1997,7,4,0,11,0.6363636363636364,3908
3909,West Virginia,1998,8,3,0,11,0.7272727272727273,3909
3910,West Virginia,1999,4,7,0,11,0.36363636363636365,3910
3911,West Virginia,2000,6,5,0,11,0.5454545454545454,3911
3912,West Virginia,2001,3,8,0,11,0.2727272727272727,3912
3913,West Virginia,2002,9,4,0,13,0.6923076923076923,3913
3914,West Virginia,2003,8,5,0,13,0.6153846153846154,3914
3915,West Virginia,2004,8,4,0,12,0.6666666666666666,3915
3916,West Virginia,2005,11,1,0,12,0.9166666666666666,3916
3917,West Virginia,2006,11,2,0,13,0.8461538461538461,3917
3918,West Virginia,2007,11,2,0,13,0.8461538461538461,3918
3919,West Virginia,2008,9,4,0,13,0.6923076923076923,3919
3920,West Virginia,2009,9,4,0,13,0.6923076923076923,3920
3921,West Virginia,2010,9,4,0,13,0.6923076923076923,3921
3922,West Virginia,2011,10,3,0,13,0.7692307692307693,3922
3923,West Virginia,2012,7,6,0,13,0.5384615384615384,3923
3924,West Virginia,2013,4,8,0,12,0.3333333333333333,3924
3925,West Virginia,2014,7,6,0,13,0.5384615384615384,3925
3926,West Virginia,2015,8,5,0,13,0.6153846153846154,3926
3927,West Virginia,2016,10,3,0,13,0.7692307692307693,3927
3928,West Virginia,2017,7,6,0,13,0.5384615384615384,3928
3929,West Virginia,2018,8,4,0,12,0.6666666666666666,3929
3930,West Virginia,2019,5,7,0,12,0.4166666666666667,3930
3931,West Virginia,2020,6,4,0,10,0.6,3931
3932,West Virginia,2021,6,7,0,13,0.46153846153846156,3932
3933,West Virginia,2022,5,7,0,12,0.4166666666666667,3933
3934,West Virginia,2023,9,4,0,13,0.6923076923076923,3934
3935,Western Kentucky,2007,7,5,0,12,0.5833333333333334,3935
3936,Western Kentucky,2008,2,10,0,12,0.16666666666666666,3936
3937,Western Kentucky,2009,0,12,0,12,0.0,3937
3938,Western Kentucky,2010,2,10,0,12,0.16666666666666666,3938
3939,Western Kentucky,2011,7,5,0,12,0.5833333333333334,3939
3940,Western Kentucky,2012,7,6,0,13,0.5384615384615384,3940
3941,Western Kentucky,2013,8,4,0,12,0.6666666666666666,3941
3942,Western Kentucky,2014,8,5,0,13,0.6153846153846154,3942
3943,Western Kentucky,2015,12,2,0,14,0.8571428571428571,3943
3944,Western Kentucky,2016,11,3,0,14,0.7857142857142857,3944
3945,Western Kentucky,2017,6,7,0,13,0.46153846153846156,3945
3946,Western Kentucky,2018,3,9,0,12,0.25,3946
3947,Western Kentucky,2019,9,4,0,13,0.6923076923076923,3947
3948,Western Kentucky,2020,5,7,0,12,0.4166666666666667,3948
3949,Western Kentucky,2021,9,5,0,14,0.6428571428571429,3949
3950,Western Kentucky,2022,9,5,0,14,0.6428571428571429,3950
3951,Western Kentucky,2023,8,5,0,13,0.6153846153846154,3951
3952,Western Michigan,1990,7,4,0,11,0.6363636363636364,3952
3953,Western Michigan,1991,6,5,0,11,0.5454545454545454,3953
3954,Western Michigan,1992,7,3,1,11,0.6818181818181818,3954
3955,Western Michigan,1993,7,3,1,11,0.6818181818181818,3955
3956,Western Michigan,1994,7,4,0,11,0.6363636363636364,3956
3957,Western Michigan,1995,7,4,0,11,0.6363636363636364,3957
3958,Western Michigan,1996,2,9,0,11,0.18181818181818182,3958
3959,Western Michigan,1997,8,3,0,11,0.7272727272727273,3959
3960,Western Michigan,1998,7,4,0,11,0.6363636363636364,3960
3961,Western Michigan,1999,7,5,0,12,0.5833333333333334,3961
3962,Western Michigan,2000,9,3,0,12,0.75,3962
3963,Western Michigan,2001,5,6,0,11,0.45454545454545453,3963
3964,Western Michigan,2002,4,8,0,12,0.3333333333333333,3964
3965,Western Michigan,2003,5,7,0,12,0.4166666666666667,3965
3966,Western Michigan,2004,1,10,0,11,0.09090909090909091,3966
3967,Western Michigan,2005,7,4,0,11,0.6363636363636364,3967
3968,Western Michigan,2006,8,5,0,13,0.6153846153846154,3968
3969,Western Michigan,2007,5,7,0,12,0.4166666666666667,3969
3970,Western Michigan,2008,9,4,0,13,0.6923076923076923,3970
3971,Western Michigan,2009,5,7,0,12,0.4166666666666667,3971
3972,Western Michigan,2010,6,6,0,12,0.5,3972
3973,Western Michigan,2011,7,6,0,13,0.5384615384615384,3973
3974,Western Michigan,2012,4,8,0,12,0.3333333333333333,3974
3975,Western Michigan,2013,1,11,0,12,0.08333333333333333,3975
3976,Western Michigan,2014,8,5,0,13,0.6153846153846154,3976
3977,Western Michigan,2015,8,5,0,13,0.6153846153846154,3977
3978,Western Michigan,2016,13,1,0,14,0.9285714285714286,3978
3979,Western Michigan,2017,6,6,0,12,0.5,3979
3980,Western Michigan,2018,7,6,0,13,0.5384615384615384,3980
3981,Western Michigan,2019,7,6,0,13,0.5384615384615384,3981
3982,Western Michigan,2020,4,2,0,6,0.6666666666666666,3982
3983,Western Michigan,2021,8,5,0,13,0.6153846153846154,3983
3984,Western Michigan,2022,5,7,0,12,0.4166666666666667,3984
3985,Western Michigan,2023,4,8,0,12,0.3333333333333333,3985
3986,Wisconsin,1990,1,10,0,11,0.09090909090909091,3986
3987,Wisconsin,1991,5,6,0,11,0.45454545454545453,3987
3988,Wisconsin,1992,5,6,0,11,0.45454545454545453,3988
3989,Wisconsin,1993,9,1,1,11,0.8636363636363636,3989
3990,Wisconsin,1994,6,4,1,11,0.5909090909090909,3990
3991,Wisconsin,1995,4,5,2,11,0.45454545454545453,3991
3992,Wisconsin,1996,7,5,0,12,0.5833333333333334,3992
3993,Wisconsin,1997,8,4,0,12,0.6666666666666666,3993
3994,Wisconsin,1998,10,1,0,11,0.9090909090909091,3994
3995,Wisconsin,1999,9,2,0,11,0.8181818181818182,3995
3996,Wisconsin,2000,8,4,0,12,0.6666666666666666,3996
3997,Wisconsin,2001,5,7,0,12,0.4166666666666667,3997
3998,Wisconsin,2002,8,6,0,14,0.5714285714285714,3998
3999,Wisconsin,2003,7,6,0,13,0.5384615384615384,3999
4000,Wisconsin,2004,9,3,0,12,0.75,4000
4001,Wisconsin,2005,10,3,0,13,0.7692307692307693,4001
4002,Wisconsin,2006,12,1,0,13,0.9230769230769231,4002
4003,Wisconsin,2007,9,4,0,13,0.6923076923076923,4003
4004,Wisconsin,2008,7,6,0,13,0.5384615384615384,4004
4005,Wisconsin,2009,10,3,0,13,0.7692307692307693,4005
4006,Wisconsin,2010,11,2,0,13,0.8461538461538461,4006
4007,Wisconsin,2011,11,3,0,14,0.7857142857142857,4007
4008,Wisconsin,2012,8,6,0,14,0.5714285714285714,4008
4009,Wisconsin,2013,9,4,0,13,0.6923076923076923,4009
4010,Wisconsin,2014,11,3,0,14,0.7857142857142857,4010
4011,Wisconsin,2015,10,3,0,13,0.7692307692307693,4011
4012,Wisconsin,2016,11,3,0,14,0.7857142857142857,4012
4013,Wisconsin,2017,13,1,0,14,0.9285714285714286,4013
4014,Wisconsin,2018,8,5,0,13,0.6153846153846154,4014
4015,Wisconsin,2019,10,4,0,14,0.7142857142857143,4015
4016,Wisconsin,2020,4,3,0,7,0.5714285714285714,4016
4017,Wisconsin,2021,9,4,0,13,0.6923076923076923,4017
4018,Wisconsin,2022,7,6,0,13,0.5384615384615384,4018
4019,Wisconsin,2023,7,6,0,13,0.5384615384615384,4019
4020,Wyoming,1990,9,3,0,12,0.75,4020
4021,Wyoming,1991,4,6,1,11,0.4090909090909091,4021
4022,Wyoming,1992,5,7,0,12,0.4166666666666667,4022
4023,Wyoming,1993,8,3,0,11,0.7272727272727273,4023
4024,Wyoming,1994,6,6,0,12,0.5,4024
